5,1086,GULIYEV Ramil ,May 29 1990 ,2008,M,200,R2,5,0.174
6,1694,HONGISTO Visa ,Apr 09 1987 ,2008,M,200,R2,3,0.124
7,2741,MPUANG Thuso ,Aug 15 1985 ,2008,M,200,R2,2,0.162
1,1025,CHRISTIAN Brendan  ,Dec 11 1983  ,2008,M,200,R2,5,0.166
2,1003,MARTINA Churandy ,Jul 03 1984 ,2008,M,200,R2,8,0.175
3,1112,BEYENS Kristof ,Jul 13 1983 ,2008,M,200,R2,9,0.155
4,2588,JEDRUSINSKI Marcin ,Sep 28 1981 ,2008,M,200,R2,6,0.199
5,3016,ARMSTRONG Aaron ,Apr 10 1977 ,2008,M,200,R2,4,0.155
6,2503,METU Obinna ,Jul 12 1988 ,2008,M,200,R2,7,0.195
7,1237,VIANA Sandro ,Jun 23 1977 ,2008,M,200,R2,2,0.168
8,2927,SCHNEEBERGER Marc ,Jul 05 1981 ,2008,M,200,R2,3,0.156
1,3317,DZINGAI Brian  ,Apr 29 1981  ,2008,M,200,R2,4,0.182
2,3282,DIX Walter ,Jan 31 1986 ,2008,M,200,R2,7,0.162
3,2156,WILLIAMS Christopher ,Mar 15 1972 ,2008,M,200,R2,8,0.159
4,1813,MALCOLM Christian ,Jun 03 1979 ,2008,M,200,R2,6,0.188
5,2472,BUCKLAND Stephan ,Jan 12 1977 ,2008,M,200,R2,9,0.188
6,2769,SMIRNOV Roman ,Sep 02 1984 ,2008,M,200,R2,5,0.161
7,2186,TAKAHIRA Shinji ,Jul 18 1984 ,2008,M,200,R2,3,0.185
8,2880,OSOVNIKAR Matic ,Jan 19 1980 ,2008,M,200,R2,2,0.171
1,2163,BOLT Usain  ,Aug 21 1986  ,2008,M,200,R2,4,0.186
2,3152,CRAWFORD Shawn ,Jan 14 1978 ,2008,M,200,R2,7,0.198
3,2868,COLLINS Kim ,Apr 05 1976 ,2008,M,200,R2,6,0.233
4,1797,DEVONISH Marlon ,Jun 01 1976 ,2008,M,200,R2,5,0.146
5,1300,CONNAUGHTON Jared ,Jul 20 1985 ,2008,M,200,R2,9,0.151
6,1564,SEOUD Amr ,Jun 10 1986 ,2008,M,200,R2,3,0.182
7,1991,PALACIOS Rolando ,May 03 1987 ,2008,M,200,R2,8,0.248
8,1578,RODRIGUEZ Angel David ,Apr 25 1980 ,2008,M,200,R2,2,0.172
1,3016,ARMSTRONG Aaron  ,Apr 10 1977  ,2008,M,200,R1,6,0.183
2,1025,CHRISTIAN Brendan ,Dec 11 1983 ,2008,M,200,R1,8,0.164
3,1300,CONNAUGHTON Jared ,Jul 20 1985 ,2008,M,200,R1,7,0.146
4,1694,HONGISTO Visa ,Apr 09 1987 ,2008,M,200,R1,9,0.145
5,2920,CRIBARI Marco ,Jul 07 1985 ,2008,M,200,R1,3,0.171
6,2540,DOLPHIN James ,Jun 17 1983 ,2008,M,200,R1,2,0.161
7,1331,ZHANG Peimeng ,Mar 13 1987 ,2008,M,200,R1,5,0.15
1,2503,METU Obinna  ,Jul 12 1988  ,2008,M,200,R1,6,0.168
2,1086,GULIYEV Ramil ,May 29 1990 ,2008,M,200,R1,9,0.175
3,1003,MARTINA Churandy ,Jul 03 1984 ,2008,M,200,R1,8,0.172
4,1237,VIANA Sandro ,Jun 23 1977 ,2008,M,200,R1,4,0.159
5,1089,ROLLE Jamaal ,Apr 16 1980 ,2008,M,200,R1,5,0.162
6,2185,SUETSUGU Shingo ,Jun 02 1980 ,2008,M,200,R1,2,0.185
7,3050,AL-SALFA Omar Juma ,Oct 15 1989 ,2008,M,200,R1,7,0.184
1,3236,SPEARMON Wallace  ,Dec 24 1984  ,2008,M,200,R1,3,0.184
2,2537,SAIDY NDURE Jaysuma ,Jan 01 1984 ,2008,M,200,R1,4,0.161
3,2045,HESSION Paul ,Jan 27 1983 ,2008,M,200,R1,2,0.19
4,1926,AMOO Seth ,Mar 20 1983 ,2008,M,200,R1,8,0.14
5,2343,ARAJS Ronalds ,Nov 29 1987 ,2008,M,200,R1,7,0.218
6,1144,JONES Jayson ,Aug 15 1977 ,2008,M,200,R1,5,0.162
7,1978,FOFANAH Nabie Foday ,Feb 08 1980 ,2008,M,200,R1,6,0.247
1,3024,SORILLO Rondell  ,Jan 24 1986  ,2008,M,200,R1,6,0.193
2,2163,BOLT Usain ,Aug 21 1986 ,2008,M,200,R1,4,0.177
3,1112,BEYENS Kristof ,Jul 13 1983 ,2008,M,200,R1,2,0.148
4,2927,SCHNEEBERGER Marc ,Jul 05 1981 ,2008,M,200,R1,9,0.137
5,3304,ACEVEDO Jose ,Mar 30 1986 ,2008,M,200,R1,7,0.27
6,3081,BODROV Ihor ,Jul 09 1987 ,2008,M,200,R1,8,0.172
7,2359,TAMIM Mohamad Siraj ,Jan 02 1985 ,2008,M,200,R1,3,0.206
8,3298,JURAVLYOV Oleg ,May 17 1982 ,2008,M,200,R1,1,0.145
9,2484,ZELEDON Juan ,Dec 30 1985 ,2008,M,200,R1,5,0.173
1,2769,SMIRNOV Roman  ,Sep 02 1984  ,2008,M,200,R1,5,0.166
2,3282,DIX Walter ,Jan 31 1986 ,2008,M,200,R1,3,0.185
3,1991,PALACIOS Rolando ,May 03 1987 ,2008,M,200,R1,9,0.202
4,1578,RODRIGUEZ Angel David ,Apr 25 1980 ,2008,M,200,R1,8,0.162
5,1222,de BARROS Bruno ,Jan 07 1987 ,2008,M,200,R1,2,0.162
6,1275,GUNEV Desislav ,Jan 21 1986 ,2008,M,200,R1,7,0.178
7,2240,MURAVYEV Vyacheslav ,Jul 14 1982 ,2008,M,200,R1,6,0.206
8,2465,PORTELLI Nicolai ,Dec 17 1981 ,2008,M,200,R1,4,0.18
1,1797,DEVONISH Marlon  ,Jun 01 1976  ,2008,M,200,R1,8,0.157
2,2868,COLLINS Kim ,Apr 05 1976 ,2008,M,200,R1,5,0.175
3,2140,ANDERSON Marvin ,May 12 1982 ,2008,M,200,R1,7,0.175
4,2880,OSOVNIKAR Matic ,Jan 19 1980 ,2008,M,200,R1,9,0.189
5,1542,LLOYD Chris ,Oct 10 1980 ,2008,M,200,R1,2,0.185
6,3133,VIERA Heber ,Apr 29 1979 ,2008,M,200,R1,6,0.21
7,1327,REYES Cristian ,Aug 05 1986 ,2008,M,200,R1,4,0.165
8,1560,NAZARENO Franklin ,Apr 24 1987 ,2008,M,200,R1,3,0.174
1,3317,DZINGAI Brian  ,Apr 29 1981  ,2008,M,200,R1,3,0.172
2,1813,MALCOLM Christian ,Jun 03 1979 ,2008,M,200,R1,5,0.178
3,2156,WILLIAMS Christopher ,Mar 15 1972 ,2008,M,200,R1,4,0.166
4,2186,TAKAHIRA Shinji ,Jul 18 1984 ,2008,M,200,R1,8,0.175
5,1564,SEOUD Amr ,Jun 10 1986 ,2008,M,200,R1,2,0.172
6,2741,MPUANG Thuso ,Aug 15 1985 ,2008,M,200,R1,9,0.166
7,1419,GRUESO Daniel ,Jul 20 1985 ,2008,M,200,R1,6,0.232
8,2649,ABRANTES Arnaldo ,Nov 27 1986 ,2008,M,200,R1,7,0.173
1,3152,CRAWFORD Shawn  ,Jan 14 1978  ,2008,M,200,R1,4,0.216
2,2588,JEDRUSINSKI Marcin ,Sep 28 1981 ,2008,M,200,R1,6,0.199
3,2472,BUCKLAND Stephan ,Jan 12 1977 ,2008,M,200,R1,7,0.229
4,1530,VOJTIK Jiri ,Jul 02 1981 ,2008,M,200,R1,1,0.165
5,1204,KENOSI Fanuel ,May 03 1988 ,2008,M,200,R1,9,0.211
6,1981,HARRIS Adam ,Jul 21 1987 ,2008,M,200,R1,3,0.163
7,2182,AL-HANAHNEH Khalil ,May 11 1980 ,2008,M,200,R1,5,0.184
8,2873,BAYOH Solomon ,May 18 1990 ,2008,M,200,R1,2,0.216
1,2133,CAMPBELL-BROWN Veronica  ,May 15 1982  ,2008,F,200,F,4,0.172
2,3167,FELIX Allyson ,Nov 18 1985 ,2008,F,200,F,5,0.193
3,2178,STEWART Kerron ,Apr 16 1984 ,2008,F,200,F,6,0.199
4,3195,LEE Muna ,Oct 30 1981 ,2008,F,200,F,9,0.176
5,3270,HOOKER Marshevet ,Sep 25 1984 ,2008,F,200,F,7,0.2
6,2145,SIMPSON Sherone ,Aug 12 1984 ,2008,F,200,F,8,0.167
7,1094,FERGUSON-McKENZIE Debbie ,Jan 16 1976 ,2008,F,200,F,2,0.175
8,1317,MOTHERSILL Cydonie ,Mar 19 1978 ,2008,F,200,F,3,0.206
1,3167,FELIX Allyson  ,Nov 18 1985  ,2008,F,200,S,7,0.181
2,3270,HOOKER Marshevet ,Sep 25 1984 ,2008,F,200,S,9,0.196
3,2145,SIMPSON Sherone ,Aug 12 1984 ,2008,F,200,S,5,0.175
4,1317,MOTHERSILL Cydonie ,Mar 19 1978 ,2008,F,200,S,3,0.212
5,1742,HURTIS-HOUAIRI Muriel ,Mar 25 1979 ,2008,F,200,S,4,0.188
6,1255,AL-GASSRA Roqaya ,Sep 06 1982 ,2008,F,200,S,6,0.259
7,1805,FREEMAN Emily ,Nov 24 1980 ,2008,F,200,S,8,0.201
8,2823,FEDORIVA Aleksandra ,Sep 13 1988 ,2008,F,200,S,2,0.202
1,2133,CAMPBELL-BROWN Veronica  ,May 15 1982  ,2008,F,200,S,5,0.187
2,2178,STEWART Kerron ,Apr 16 1984 ,2008,F,200,S,7,0.217
3,3195,LEE Muna ,Oct 30 1981 ,2008,F,200,S,4,0.186
4,1094,FERGUSON-McKENZIE Debbie ,Jan 16 1976 ,2008,F,200,S,9,0.165
5,2745,CHERMOSHANSKAYA Yuliya ,Jan 06 1986 ,2008,F,200,S,6,0.204
6,3065,PYGYDA Nataliia ,Jan 30 1981 ,2008,F,200,S,3,0.16
7,2906,JAYASINGHE Susanthika ,Dec 17 1975 ,2008,F,200,S,8,0.245
8,1469,DIAZ Roxana ,May 17 1981 ,2008,F,200,S,2,0.177
1,2145,SIMPSON Sherone  ,Aug 12 1984  ,2008,F,200,R2,5,0.176
2,3195,LEE Muna ,Oct 30 1981 ,2008,F,200,R2,7,0.246
3,1805,FREEMAN Emily ,Nov 24 1980 ,2008,F,200,R2,6,0.187
4,1264,LALOVA Ivet ,May 18 1984 ,2008,F,200,R2,3,0.169
5,2869,HODGE Virgil ,Nov 17 1983 ,2008,F,200,R2,4,0.223
6,2747,RUSAKOVA Natalia ,Dec 12 1979 ,2008,F,200,R2,8,0.22
7,1504,ARTYMATA Eleni ,May 16 1986 ,2008,F,200,R2,9,0.185
8,1965,GEORGE Allison ,Jan 03 1988 ,2008,F,200,R2,2,0.305
1,2745,CHERMOSHANSKAYA Yuliya  ,Jan 06 1986  ,2008,F,200,R2,9,0.193
2,2178,STEWART Kerron ,Apr 16 1984 ,2008,F,200,R2,6,0.212
3,3270,HOOKER Marshevet ,Sep 25 1984 ,2008,F,200,R2,4,0.198
4,3065,PYGYDA Nataliia ,Jan 30 1981 ,2008,F,200,R2,5,0.172
5,2464,CAMARA Kadiatou ,May 04 1981 ,2008,F,200,R2,7,0.213
6,1294,POWER Adrienne ,Dec 11 1981 ,2008,F,200,R2,2,0.156
7,2069,CALI' Vincenza ,Oct 15 1983 ,2008,F,200,R2,3,0.204
8,1104,FERGUSON Sheniqua ,Nov 24 1989 ,2008,F,200,R2,8,0.199
1,1255,AL-GASSRA Roqaya  ,Sep 06 1982  ,2008,F,200,R2,7,0.246
2,1742,HURTIS-HOUAIRI Muriel ,Mar 25 1979 ,2008,F,200,R2,5,0.179
3,2906,JAYASINGHE Susanthika ,Dec 17 1975 ,2008,F,200,R2,6,0.256
4,1469,DIAZ Roxana ,May 17 1981 ,2008,F,200,R2,4,0.18
5,2823,FEDORIVA Aleksandra ,Sep 13 1988 ,2008,F,200,R2,8,0.244
6,2512,OSAYOMI Oludamola ,Jun 26 1986 ,2008,F,200,R2,9,0.195
7,3331,OBREGON Darlenys ,Feb 21 1986 ,2008,F,200,R2,2,0.167
8,1266,EFTIMOVA Inna ,Jun 19 1988 ,2008,F,200,R2,3,0.188
1,2133,CAMPBELL-BROWN Veronica  ,May 15 1982  ,2008,F,200,R2,4,0.168
2,3167,FELIX Allyson ,Nov 18 1985 ,2008,F,200,R2,6,0.199
3,1094,FERGUSON-McKENZIE Debbie ,Jan 16 1976 ,2008,F,200,R2,7,0.166
4,1317,MOTHERSILL Cydonie ,Mar 19 1978 ,2008,F,200,R2,5,0.233
5,2713,TIRLEA Ionela ,Feb 09 1976 ,2008,F,200,R2,9,0.214
6,1249,dos SANTOS Evelyn ,Apr 11 1985 ,2008,F,200,R2,2,0.203
7,2064,JONES-FERRETTE LaVerne ,Sep 16 1981 ,2008,F,200,R2,8,0.186
1,3065,PYGYDA Nataliia  ,Jan 30 1981  ,2008,F,200,R1,6,0.18
2,2145,SIMPSON Sherone ,Aug 12 1984 ,2008,F,200,R1,9,0.193
3,1469,DIAZ Roxana ,May 17 1981 ,2008,F,200,R1,2,0.182
4,2064,JONES-FERRETTE LaVerne ,Sep 16 1981 ,2008,F,200,R1,7,0.178
5,1249,dos SANTOS Evelyn ,Apr 11 1985 ,2008,F,200,R1,8,0.211
6,1965,GEORGE Allison ,Jan 03 1988 ,2008,F,200,R1,3,0.235
7,2585,JESCHKE Marta ,Jun 02 1986 ,2008,F,200,R1,5,0.18
8,2358,TASLAKIAN Gretta ,Aug 16 1985 ,2008,F,200,R1,4,0.208
1,2133,CAMPBELL-BROWN Veronica  ,May 15 1982  ,2008,F,200,R1,6,0.209
2,2464,CAMARA Kadiatou ,May 04 1981 ,2008,F,200,R1,8,0.245
3,2747,RUSAKOVA Natalia ,Dec 12 1979 ,2008,F,200,R1,5,0.205
4,1104,FERGUSON Sheniqua ,Nov 24 1989 ,2008,F,200,R1,3,0.188
5,1294,POWER Adrienne ,Dec 11 1981 ,2008,F,200,R1,4,0.168
6,2069,CALI' Vincenza ,Oct 15 1983 ,2008,F,200,R1,9,0.21
7,2743,LE ROUX Isabel ,Jan 23 1987 ,2008,F,200,R1,7,0.201
1,1255,AL-GASSRA Roqaya  ,Sep 06 1982  ,2008,F,200,R1,8,0.276
2,1805,FREEMAN Emily ,Nov 24 1980 ,2008,F,200,R1,4,0.2
3,2178,STEWART Kerron ,Apr 16 1984 ,2008,F,200,R1,7,0.269
4,2713,TIRLEA Ionela ,Feb 09 1976 ,2008,F,200,R1,2,0.187
5,3331,OBREGON Darlenys ,Feb 21 1986 ,2008,F,200,R1,5,0.22
6,3290,KHUBBIEVA Guzel ,May 02 1976 ,2008,F,200,R1,9,0.154
7,1108,BAILEY Jade ,Jun 10 1983 ,2008,F,200,R1,3,0.22
8,2478,WIN Lai Lai ,Feb 09 1977 ,2008,F,200,R1,6,0.195
1,3270,HOOKER Marshevet  ,Sep 25 1984  ,2008,F,200,R1,3,0.196
2,1094,FERGUSON-McKENZIE Debbie ,Jan 16 1976 ,2008,F,200,R1,2,0.174
3,2512,OSAYOMI Oludamola ,Jun 26 1986 ,2008,F,200,R1,9,0.192
4,1504,ARTYMATA Eleni ,May 16 1986 ,2008,F,200,R1,8,0.2
5,2888,VEIT Sabina ,Dec 02 1985 ,2008,F,200,R1,7,0.213
6,2514,KEMASUODE Gloria ,Dec 30 1979 ,2008,F,200,R1,6,0.216
7,2870,WILLIAMS Meritzer ,Jan 01 1989 ,2008,F,200,R1,5,0.225
8,1136,FERAEZ Fabienne ,Aug 06 1976 ,2008,F,200,R1,4,0.25
1,3195,LEE Muna  ,Oct 30 1981  ,2008,F,200,R1,3,0.174
2,1742,HURTIS-HOUAIRI Muriel ,Mar 25 1979 ,2008,F,200,R1,4,0.21
3,1317,MOTHERSILL Cydonie ,Mar 19 1978 ,2008,F,200,R1,2,0.222
4,2745,CHERMOSHANSKAYA Yuliya ,Jan 06 1986 ,2008,F,200,R1,6,0.204
5,1264,LALOVA Ivet ,May 18 1984 ,2008,F,200,R1,7,0.207
6,1544,SANCHEZ Marielis ,Dec 30 1988 ,2008,F,200,R1,9,0.265
7,2683,RODRIGUEZ Carol ,Dec 26 1985 ,2008,F,200,R1,5,0.195
1,3167,FELIX Allyson  ,Nov 18 1985  ,2008,F,200,R1,7,0.189
2,2906,JAYASINGHE Susanthika ,Dec 17 1975 ,2008,F,200,R1,8,0.235
3,2869,HODGE Virgil ,Nov 17 1983 ,2008,F,200,R1,9,0.226
4,2823,FEDORIVA Aleksandra ,Sep 13 1988 ,2008,F,200,R1,4,0.206
5,1266,EFTIMOVA Inna ,Jun 19 1988 ,2008,F,200,R1,5,0.197
6,2348,DAVIS Kia ,May 23 1976 ,2008,F,200,R1,6,0.217
7,2930,NIEUWENDAM Kirsten ,Aug 26 1991 ,2008,F,200,R1,3,0.19
1,3205,MERRITT LaShawn  ,Jun 27 1986  ,2008,M,400,F,4,0.318
2,3253,WARINER Jeremy ,Jan 31 1984 ,2008,M,400,F,7,0.209
3,3209,NEVILLE David ,Jun 01 1984 ,2008,M,400,F,9,0.293
4,1095,BROWN Christopher ,Oct 15 1978 ,2008,M,400,F,5,0.231
5,1733,DJHONE Leslie ,Mar 18 1981 ,2008,M,400,F,6,0.164
6,1830,ROONEY Martyn ,Apr 03 1987 ,2008,M,400,F,8,0.208
7,3023,QUOW Renny ,Aug 25 1987 ,2008,M,400,F,2,0.201
8,2955,WISSMAN Johan ,Nov 02 1982 ,2008,M,400,F,3,0.218
1,3205,MERRITT LaShawn  ,Jun 27 1986  ,2008,M,400,S,7,0.187
2,1830,ROONEY Martyn ,Apr 03 1987 ,2008,M,400,S,6,0.126
3,2955,WISSMAN Johan ,Nov 02 1982 ,2008,M,400,S,8,0.211
4,3023,QUOW Renny ,Aug 25 1987 ,2008,M,400,S,5,0.204
5,1412,KIKAYA Senga Gary ,Feb 04 1980 ,2008,M,400,S,2,0.187
6,1096,MATHIEU Michael ,Jun 17 1984 ,2008,M,400,S,9,0.203
7,1059,WROE Sean ,Mar 18 1985 ,2008,M,400,S,4,0.205
8,1134,van BRANTEGHEM Cedric ,Mar 13 1979 ,2008,M,400,S,3,0.199
1,1733,DJHONE Leslie  ,Mar 18 1981  ,2008,M,400,S,6,0.159
2,3209,NEVILLE David ,Jun 01 1984 ,2008,M,400,S,4,0.19
3,1049,MILBURN Joel ,Mar 17 1986 ,2008,M,400,S,5,0.187
4,2166,CHAMBERS Ricardo ,Oct 07 1984 ,2008,M,400,S,9,0.22
5,1123,BORLEE Jonathan ,Feb 22 1988 ,2008,M,400,S,3,0.191
6,2505,JAMES Godday ,Sep 01 1984 ,2008,M,400,S,8,0.185
7,1098,BAIN Andretti ,Dec 01 1985 ,2008,M,400,S,2,0.196
8,1838,STEELE Andrew ,Sep 19 1984 ,2008,M,400,S,7,0.216
1,3253,WARINER Jeremy  ,Jan 31 1984  ,2008,M,400,S,6,0.224
2,1095,BROWN Christopher ,Oct 15 1978 ,2008,M,400,S,5,0.244
3,1124,BORLEE Kevin ,Feb 22 1988 ,2008,M,400,S,3,0.162
4,1436,BRENES Nery ,Sep 25 1985 ,2008,M,400,S,7,0.169
5,2504,WEIPOGWA Saul ,Jun 14 1984 ,2008,M,400,S,4,0.168
6,1486,COLLAZO Williams ,Aug 31 1986 ,2008,M,400,S,2,0.191
7,2065,HENRY Tabarie ,Dec 01 1987 ,2008,M,400,S,8,0.165
8,2097,LICCIARDELLO Claudio ,Jan 11 1986 ,2008,M,400,S,9,0.259
1,3253,WARINER Jeremy  ,Jan 31 1984  ,2008,M,400,R1,9,0.253
2,2065,HENRY Tabarie ,Dec 01 1987 ,2008,M,400,R1,6,0.165
3,1134,van BRANTEGHEM Cedric ,Mar 13 1979 ,2008,M,400,R1,2,0.203
4,2052,GILLICK David ,Jul 09 1983 ,2008,M,400,R1,4,0.275
5,2770,DYLDIN Maksim ,May 19 1987 ,2008,M,400,R1,5,0.194
6,3076,KNYSH Mykhaylo ,Nov 22 1983 ,2008,M,400,R1,3,0.26
7,1137,GNANLIGO FOUSSENI Mathieu ,Dec 13 1986 ,2008,M,400,R1,7,0.207
8,2908,SANTIAGO D'ALMEIDA Naiel ,Oct 20 1986 ,2008,M,400,R1,8,0.178
1,1838,STEELE Andrew  ,Sep 19 1984  ,2008,M,400,R1,7,0.248
2,3023,QUOW Renny ,Aug 25 1987 ,2008,M,400,R1,5,0.266
3,1096,MATHIEU Michael ,Jun 17 1984 ,2008,M,400,R1,6,0.193
4,2149,BLACKWOOD Michael ,Mar 29 1976 ,2008,M,400,R1,8,0.204
5,1289,CHRISTOPHER Tyler ,Oct 03 1983 ,2008,M,400,R1,2,0.172
6,1969,PHILLIP Joel ,Sep 12 1987 ,2008,M,400,R1,3,0.198
7,2682,MARTINEZ Felix ,Feb 04 1985 ,2008,M,400,R1,9,0.347
8,2578,DABROWSKI Daniel ,Sep 23 1983 ,2008,M,400,R1,4,0.26
1,3205,MERRITT LaShawn  ,Jun 27 1986  ,2008,M,400,R1,2,0.214
2,2504,WEIPOGWA Saul ,Jun 14 1984 ,2008,M,400,R1,7,0.172
3,2097,LICCIARDELLO Claudio ,Jan 11 1986 ,2008,M,400,R1,8,0.186
4,1123,BORLEE Jonathan ,Feb 22 1988 ,2008,M,400,R1,3,0.225
5,3022,MODIBO Ato ,Jun 19 1979 ,2008,M,400,R1,6,0.195
6,1967,FRANCIQUE Alleyne ,Jun 07 1976 ,2008,M,400,R1,9,0.215
7,1428,MOSQUERA Geiner ,Jan 08 1984 ,2008,M,400,R1,5,0.268
8,2350,WILLIAMS Siraj ,May 03 1984 ,2008,M,400,R1,4,0.288
1,1830,ROONEY Martyn  ,Apr 03 1987  ,2008,M,400,R1,7,0.207
2,1059,WROE Sean ,Mar 18 1985 ,2008,M,400,R1,8,0.182
3,2166,CHAMBERS Ricardo ,Oct 07 1984 ,2008,M,400,R1,5,0.211
4,1543,HURTAULT Erison ,Dec 29 1984 ,2008,M,400,R1,3,0.246
5,3131,SILVA Andres Bayron ,Mar 27 1986 ,2008,M,400,R1,9,0.265
6,1513,GOTZ Rudolf ,Apr 10 1983 ,2008,M,400,R1,2,0.157
7,2188,KANEMARU Yuzo ,Sep 18 1987 ,2008,M,400,R1,6,0.225
1,1436,BRENES Nery  ,Sep 25 1985  ,2008,M,400,R1,8,0.196
2,2505,JAMES Godday ,Sep 01 1984 ,2008,M,400,R1,3,0.2
3,1098,BAIN Andretti ,Dec 01 1985 ,2008,M,400,R1,9,0.225
4,1684,VEREKAUTA Niko ,Feb 16 1987 ,2008,M,400,R1,7,0.161
5,1226,ALMEIDA Fernando ,Aug 03 1985 ,2008,M,400,R1,6,0.158
6,3320,BANDA Lewis ,Sep 16 1982 ,2008,M,400,R1,2,0.244
7,2269,KIILU Vincent Mumo ,Aug 03 1982 ,2008,M,400,R1,4,0.212
8,2913,ALI Nagm Eldin ,Aug 15 1986 ,2008,M,400,R1,5,0.247
1,1095,BROWN Christopher  ,Oct 15 1978  ,2008,M,400,R1,6,0.205
2,1049,MILBURN Joel ,Mar 17 1986 ,2008,M,400,R1,7,0.155
3,2955,WISSMAN Johan ,Nov 02 1982 ,2008,M,400,R1,4,0.229
4,1412,KIKAYA Senga Gary ,Feb 04 1980 ,2008,M,400,R1,5,0.184
5,2179,AYRE Sanjay ,Jun 09 1980 ,2008,M,400,R1,8,0.177
6,1546,PEGUERO Arismendy ,Aug 02 1980 ,2008,M,400,R1,9,0.236
7,2891,BUCCI Ivano ,Dec 01 1986 ,2008,M,400,R1,3,0.209
8,1351,LIU Xiaosheng ,Jan 05 1988 ,2008,M,400,R1,2,0.245
1,1733,DJHONE Leslie  ,Mar 18 1981  ,2008,M,400,R1,4,0.19
2,3209,NEVILLE David ,Jun 01 1984 ,2008,M,400,R1,5,0.189
3,1486,COLLAZO Williams ,Aug 31 1986 ,2008,M,400,R1,6,0.18
4,1124,BORLEE Kevin ,Feb 22 1988 ,2008,M,400,R1,8,0.149
5,2768,ALEXEEV Denis ,Dec 21 1987 ,2008,M,400,R1,9,0.299
6,3316,NYONGANI Young Talkmore ,Sep 02 1983 ,2008,M,400,R1,3,0.249
7,2474,MILAZAR Eric ,Jun 01 1975 ,2008,M,400,R1,7,0.209
8,1203,MASHETO Gakologelwang ,Nov 01 1984 ,2008,M,400,R1,2,0.183
1,1819,OHURUOGU Christine  ,May 17 1984  ,2008,F,400,F,4,0.237
2,2170,WILLIAMS Shericka ,Sep 17 1985 ,2008,F,400,F,6,0.207
3,3222,RICHARDS Sanya ,Feb 26 1985 ,2008,F,400,F,7,0.196
4,2746,GUSHCHINA Yulia ,Mar 04 1983 ,2008,F,400,F,5,0.242
5,2826,KAPACHINSKAYA Anastasia ,Nov 20 1979 ,2008,F,400,F,9,0.378
6,2816,FIROVA Tatiana ,Oct 10 1982 ,2008,F,400,F,3,0.196
7,2180,WHYTE Rosemarie ,Sep 08 1986 ,2008,F,400,F,2,0.181
8,1198,MONTSHO Amantle ,Jul 04 1983 ,2008,F,400,F,8,0.299
1,2746,GUSHCHINA Yulia  ,Mar 04 1983  ,2008,F,400,S,7,0.189
2,1198,MONTSHO Amantle ,Jul 04 1983 ,2008,F,400,S,4,0.226
3,2180,WHYTE Rosemarie ,Sep 08 1986 ,2008,F,400,S,6,0.19
4,1832,SANDERS Nicola ,Jun 23 1982 ,2008,F,400,S,9,0.197
5,2127,GRENOT MARTINEZ Libania ,Jul 12 1983 ,2008,F,400,S,5,0.233
6,2515,ABUGAN Folashade ,Dec 17 1990 ,2008,F,400,S,8,0.343
7,3247,TROTTER Deedee ,Dec 08 1982 ,2008,F,400,S,2,0.235
1,3222,RICHARDS Sanya  ,Feb 26 1985  ,2008,F,400,S,7,0.19
2,2826,KAPACHINSKAYA Anastasia ,Nov 20 1979 ,2008,F,400,S,4,0.249
3,2169,WILLIAMS Novelene ,Apr 26 1982 ,2008,F,400,S,5,0.255
4,1091,AMERTIL Christine ,Aug 18 1979 ,2008,F,400,S,6,0.222
5,2508,EZE Joy Amechi ,Apr 23 1988 ,2008,F,400,S,2,0.375
6,1815,McCONNELL Lee ,Oct 09 1978 ,2008,F,400,S,3,0.243
7,1303,MUIR Carline ,Oct 01 1987 ,2008,F,400,S,9,0.399
8,3314,NACHULA Rachael ,Jan 14 1990 ,2008,F,400,S,8,0.223
1,1819,OHURUOGU Christine  ,May 17 1984  ,2008,F,400,S,4,0.233
2,2170,WILLIAMS Shericka ,Sep 17 1985 ,2008,F,400,S,5,0.24
3,2816,FIROVA Tatiana ,Oct 10 1982 ,2008,F,400,S,7,0.246
4,1984,POMPEY Aliann ,Mar 09 1978 ,2008,F,400,S,6,0.194
5,3154,WINEBERG Mary ,Jan 03 1980 ,2008,F,400,S,8,0.203
6,1480,TERRERO Indira ,Nov 29 1985 ,2008,F,400,S,3,0.367
7,2527,ODUMOSU Ajoke ,Oct 27 1987 ,2008,F,400,S,9,0.387
8,2448,MEDINA Gabriela ,Mar 03 1985 ,2008,F,400,S,2,0.25
1,2170,WILLIAMS Shericka  ,Sep 17 1985  ,2008,F,400,R1,8,0.242
2,2816,FIROVA Tatiana ,Oct 10 1982 ,2008,F,400,R1,7,0.245
3,3314,NACHULA Rachael ,Jan 14 1990 ,2008,F,400,R1,5,0.239
4,2508,EZE Joy Amechi ,Apr 23 1988 ,2008,F,400,R1,9,0.385
5,1507,KALLINIKOU Alissa ,May 24 1985 ,2008,F,400,R1,6,0.259
6,2569,BEJNAR Monika ,Mar 10 1981 ,2008,F,400,R1,4,0.264
7,2999,THIEBAUD-KANGNI Sandrine ,Apr 21 1976 ,2008,F,400,R1,2,0.248
8,2964,DLAMINI Temalangeni ,Jul 16 1987 ,2008,F,400,R1,3,0.278
1,2169,WILLIAMS Novelene  ,Apr 26 1982  ,2008,F,400,R1,8,0.202
2,1832,SANDERS Nicola ,Jun 23 1982 ,2008,F,400,R1,3,0.279
